id,created_at,favorite_count,retweet_count,text
1309561810408951808,2020-09-25 18:34:00,0,0,"O Dr. Luis Eduardo Werneck de Carvalho, oncologista clínico, PHD em Oncologia e médico da Oncológica do Brasil conversou com a equipe da RV Mais sobre os impactos da COVID-19 no tratamento do paciente oncológico. Em breve, a conversa estará disponível no podcast RV Mais Saúde."
1309561805140828162,2020-09-25 18:33:59,0,0,"""Covid-19: Governo autoriza entrada de estrangeiros em todos os aeroportos do país""  https://t.co/ANcaDdlZWg"
1309561777437454336,2020-09-25 18:33:52,2,0,Teste do covid deu negativo https://t.co/Q3J158QDEN
1309561771498385408,2020-09-25 18:33:51,0,0,pq um teste de anticorpo pra covid tem q custar 300 reais meu deus
1309561771330592769,2020-09-25 18:33:51,3,1,"Sobe para 4.574 o número de mortes por Covid-19 no RS 

https://t.co/HdMgITnZfK https://t.co/1O0gc2DsGs"
1309561770965700609,2020-09-25 18:33:51,1,0,"@vic_santos337 fodase o covid mermao, me beija"
1309561760756781057,2020-09-25 18:33:48,0,0,"@Gabrielhnb12 @littlebeckhzin @Ningum58263144 @lcgf_CRF @Palmeiras meu amigo, o vasco jogando com time inteiro reserva, por causa da covid e seis tem o melhor elenco e querem reclamar me poupe tao com medo"
1309561757191479296,2020-09-25 18:33:48,0,0,"@dadourado ENGANAÇÃO? PERGUNTA AO JOÃO DORIA, BRUNO COVAS, DAVID UIP, WILSON WITZEL, RODRIGO MAIA, CAMILA PITANGA E OUTROS, QUE REMÉDIO UTILIZARAM PARA TRATAR O COVID. PORQUE SE NÃO FORAM ESSES QUE SERÃO DISTRIBUÍDOS PELO GOVERNO, ALGUÉM ESTAR QUERENDO FUDER COM O POVO."
1309561752112238592,2020-09-25 18:33:46,0,0,"Amei este critério kkkkkk. Deve ser inédito em qualquer lugar isso. Não, querido, vc está e sempre foi saudável, não pode entrar, fica em casa kkkkkkk https://t.co/8h1GawpIeR"
1309561747347566592,2020-09-25 18:33:45,0,0,"@ESPNBrasil @FoxSportsBrasil Flamengo concorda em voltar com o campeonato no meio da pandemia. Flamengo quer ter público no Maracanã no meio de uma pandemia. Flamengo tá reclamando pq a CBF tá cumprindo o que os clubes assinaram pq seu eleco tá com covid? ah, vá te catar."
1309561734437449729,2020-09-25 18:33:42,0,0,@siavon_ só tao fazendo internação de covid
1309561724236947458,2020-09-25 18:33:40,44,11,"O governo negacionista acha que vai conseguir combater a pandemia em apenas um dia de evento, com medicamentos sem eficácia comprovada. Só pode ser uma piada de péssima gosto!

https://t.co/Aej5F0Bbjs"
1309561723360346115,2020-09-25 18:33:39,0,0,"Alguém precisa acabar com o Flamengo. Uma vergonha para o futebol brasileiro, clube calcado no racismo, flertou com a ditadura, assassinou sua base e agora acena para o COVID. https://t.co/cQo9dvMuTM"
1309561719237345287,2020-09-25 18:33:39,0,0,"@felipeneto Vc não recebeu o e-mail @felipeneto ? Acabou a COVID, não tá sabendo? Todos já estão agindo normalmente, apenas as pessoas desconectadas não receberam o e-mail dizendo que o covid acabou."
1309561706151055360,2020-09-25 18:33:35,0,0,Eu só queria ir tomar terere no parcão com os amigos que eu não vejo a uns nove meses é pedir mt covid?
1309561687570354177,2020-09-25 18:33:31,0,0,"@Alzilene12 @Med176 @o_antagonista será que elas beberam água?
se sim, então podemos considerar que água também cura a covid?"
1309561670986018818,2020-09-25 18:33:27,0,0,"Fiz o teste do COVID agr, deu negativo 🙌🏼⚽️"
1309561656092041224,2020-09-25 18:33:23,0,0,"Boletim Epidemiológico: mais um óbito e 38 casos por Covid-19 são registrado em Sete Lagoas

https://t.co/Bj5Wb1GceB"
1309561643752394752,2020-09-25 18:33:21,0,0,"Respiradores que nunca chegaram: como corrupção dificultou combate à covid no país

https://t.co/bQG0QsiMF5"
1309561626769723399,2020-09-25 18:33:16,0,0,"@amanndamll Ela previu o Covid a 18 anos atrás, por isso nunca deixou tu sair 🤣🤣🤣🤣"
1309561625020637187,2020-09-25 18:33:16,0,0,@maurocezar @diegovasqs90 Derrota do palmeiras pro time D do Flamengo e diagnóstico de Covid pra parte de seus jogadores ao longo da semana = suicídio em massa dessa gente né !?
1309561624957726720,2020-09-25 18:33:16,0,0,"🔊.  AUDIÊNCIA DA COMISSÃO DE EDUCAÇÃO COM A SME SOBRE PROTOCOLOS EM CASO DE COVID-19 !
(Denúncias de escolas q continuam abertas qdo há casos de funcionários com COVID-19 )

*Acompanhe pela Rio Tv Câmara, no YouTube!*    

https://t.co/fyWiOSaN1F"
1309561605018054665,2020-09-25 18:33:11,0,0,"Minas Gerais ultrapassou sete mil mortes por Covid-19
No estado são 7.056 mortes confirmadas pela doença
https://t.co/5x4Rr4ZbG2 https://t.co/ZCamO5eTb7"
1309561563058241536,2020-09-25 18:33:01,0,1,"@RiskosRang @HadesXX 3/
COVID-19?!
DGS?
E OS OUTROS?
Seja na AG do slb, seja PSD q reúne HOJE, c/ regras adaptadas à pandemia de covid-19
""p/ prevenir filas na entrada todos participantes receberão uma mensagem no seu telemóvel c/ nº. da mesa p/ realizar a credenciação...""
https://t.co/kMWa8Jz6X1"
1309561534075613189,2020-09-25 18:32:54,1,0,abril de 2021 pode cobrar foto minha exatamente assim se o covid ainda tiver online https://t.co/VvvBsXJZOc
1309561528270585856,2020-09-25 18:32:53,0,0,A prof mandou um artigo q parece ser super legal relacionado a dengue e covid mas aff ta em inglês
1309561522780360707,2020-09-25 18:32:52,103,10,"O  'Dia D' contra a Covid-19, mesmo sem nenhum embasamento científico, vai causar um estrago na população. Será considerado o dia do fim da covid pelas mesmas pessoas fanáticas, desinformadas ou engajadas com as mentiras do atual governo."
1309561508448346118,2020-09-25 18:32:48,0,0,"Prefeitura marcou horário pra todos os professores fazerem o teste de covid, mamãe foi lá perto do horário dela achando que ia ser rápido, chegou lá e tome fila debaixo de sol! https://t.co/J2HYZ7FisB"
1309561474399047680,2020-09-25 18:32:40,0,0,@ESPNBrasil Se abrir brecha para todos os outros clubes também vão pedir adiamento devido acasos de covid.
1309561450428600321,2020-09-25 18:32:34,0,0,"Registrados mais dois casos de Covid-19 em Cerro Largo
#coronavírus #pandemia #covid19 #FiqueEmCasa 
https://t.co/a9yS93ze4g"
1309561421538234368,2020-09-25 18:32:28,2,0,"até esses dias rancharia tava com 100 confirmações de pessoas infectadas (isoladas em casa e algumas no hospital) e uns 700 curados.
aí hoje tem só 13 em casa, 3 no hospital e 805 curados,

ou seja,

rancharia é a cura pro covid, a oms deveria estudar essa cidade milagrosa."
1309561405683773440,2020-09-25 18:32:24,0,0,"Covid-19. OMS admite que número de mortos pode duplicar no próximo ano Sobre o aumento de mortes por Covid-19, a OMS afirma que ""infelizmente, é muito provável"", se não se usarem as ferramentas já conhecidas para conter os contágios. https://t.co/wZ9Qx2pAFP #observador https://t.co/lo5ZVmkf6o"
1309561384972300293,2020-09-25 18:32:19,0,0,"@MutanteBrasil @viniciusrsreal @Jiuliano9 @JoaoCacatiota @rav_en123 @tinando82 @JornalOGlobo Pagou auxílio p 65 milhões de brasileiros, resgatou vários brasileiros pelo mundo,garantiu milhões de empregos, sem contar que o STF autorizou os governadores a tomar medidas p o covid"
1309561361735782402,2020-09-25 18:32:13,0,0,Inflamação crônica e resposta lenta ao vírus levam obesos a maior risco e morte por covid-19 #Saúde https://t.co/FpfVjym06E https://t.co/lyRtFuyFUt
1309561325161504770,2020-09-25 18:32:05,5,0,Covid-19. OMS admite que número de mortos pode duplicar no próximo ano https://t.co/9eXdb7pKI3
1309561321923305474,2020-09-25 18:32:04,0,0,OMS admite que número de mortos por Covid-19 pode duplicar no próximo ano https://t.co/6Teefj8bM7 Em https://t.co/MDmhqgtnSp https://t.co/EW7nXQ2jNA
1309561311114784770,2020-09-25 18:32:01,0,0,@gumissura kkkkkkkkkkk eu to em sj mas covid tá solto ainda doido
1309561307784507392,2020-09-25 18:32:00,0,0,@MarcosQuezado1 @gazeta_brasil Diz pra ir pra China que lá não tem COVID -19
1309561305804800003,2020-09-25 18:32:00,2,1,"Comunidades que existiriam no Orkut: Não é covid, é rinite 😅🤧🤪"
1309561286947155968,2020-09-25 18:31:55,1,0,"👨⚕#ViverBem, oferecimento @unimedbh

No episódio #001, Camila Campos bate um papo com José Pedro Jorge Filho, cardiologista que explica os principais cuidados que precisamos ter, quando problemas cardíacos viraram fatores de risco para a COVID-19.
Ouça: https://t.co/yd0AP2XtkZ https://t.co/n55jyI4cqv"
1309561279380688897,2020-09-25 18:31:54,0,0,"Uuuuh uma página ""COVID FEUP"" seguiu-me no insta, is this supposed to mean something?"
1309561258094587905,2020-09-25 18:31:49,0,0,"Meu coração partiu quando peguei covid hoje. Ele ainda estava anestesiado, grogue. Pecado"
1309561257989730304,2020-09-25 18:31:49,0,0,"Notícia em Angola correm tão rápida, como não conheço alguém que conhece alguém.... que tem covid-19?? Rio ou choro ?"
1309561256433586177,2020-09-25 18:31:48,6,3,"A imunoglobulina é um medicamento que reforça o sistema imunológico, indicado para pacientes com imunodeficiência, doenças neurológicas e casos de inflamação aguda, associados à Covid-19. https://t.co/RDPP4qStAI"
1309561244022706178,2020-09-25 18:31:45,0,0,"O Diego falando que o hotel que eles estavam e receberam a notícia do covid, foi o mesmo que ficaram no jogo contra o emelec em que ele quebrou a perna. Que hotel amaldiçoado velho"
1309561228965093377,2020-09-25 18:31:42,0,0,@TgZeni @UOLEsporte Vasco 19jogadores Covid Atlético Paranaense 11jogadores Covid Ceará 11jogadores Covid Corinthians 23jogadores e teriam um clássico contra o Palmeiras paulista Atlético Paranaense 11jogadores Covid
1309561222967316480,2020-09-25 18:31:40,26,3,"Acabo de ver 1 video q o ex ministro da educação o tal Olavette Abraham Weintraub gravou (q o Astrolavo compartilhou)sobre mentiras do Covid que eles contam,aja PHOTOSHOP p/ disfarçar q ele ñ tá bem da ""cabaça"", a expressão foto/video diz muito sobre o estado mental da pessoa."
1309561210694664192,2020-09-25 18:31:37,0,0,"Os cariocas se consideram em desvantagem pela grande quantidade de desfalques em relação ao time alviverde. O pedido foi encaminhado para análise do presidente do STJD, Otávio Noronha.

🍊#LaranjeirasNews
https://t.co/KIDP7Sg0nl"
1309561188271915017,2020-09-25 18:31:32,1,0,"Protocolo de segurança contra COVID-19, por Rodolfo Landim:

- Na hora de tirar foto, retire sua máscara e prenda a respiração"
1309561182416760835,2020-09-25 18:31:31,0,0,@arthurmoledoval Devemos elogiar Covas e Dória pelo combate à Covid?
1309561172019089409,2020-09-25 18:31:28,0,0,"Bolsonaro libera R$ 2,5 bi para adesão em programa de vacinas contra covid https://t.co/L1nLbJlTNZ"
1309561154520440844,2020-09-25 18:31:24,0,0,"O meu deu positivo, já passei covid gente
O da minha vó TB
O do meu pai TB
O único que não pegou foi o meu vô"
1309561153794777089,2020-09-25 18:31:24,0,0,"⛔️ Aviso importante ⚠️ 

O estado da Paraíba informa a sua população que decretou férias coletivas aos vírus do Covid 19 residentes nesta UF. Para os municípios com menos de 200 mil eleitores, eles retornarão as suas atividades a partir da data 16/11/2020."
1309561150242201603,2020-09-25 18:31:23,0,0,"Covid-19: Pandemia custou 2.521,7 ME ao Estado até agosto - DGO https://t.co/BBeUXRV7cz"
1309561133339217921,2020-09-25 18:31:19,0,0,"@psiucarolr Flamengo voltou mais cedo aos treinos, mas a palavra forçar é choradeira, pois o flamengo n manda na CBF, clubes e federações. Quando o paulistão retornou no mesmo  dia em que o estado de SP bateu o recorde de mortes por covid n vi ninguém reclamando de nda."
1309561133012000769,2020-09-25 18:31:19,0,0,"@Arami20170077 1 - O Goiás teve um jogo anulado sim - https://t.co/XE0WBlI5l6

2 - Não há nada definido nas regras do brasileirão que defina isso.

3 - O jogo Palmeiras x Goiás deveria também não ter sido jogado, foi outro erro."
1309561130050781184,2020-09-25 18:31:18,0,0,raven reyes já teria achado a cura para o covid
1309561101252730882,2020-09-25 18:31:11,0,0,Não existem medicamentos para profilaxia de COVID-19. Mas já existem bancos para transferências legais de dinheiro. #corruptosecanalhas
1309561093434552326,2020-09-25 18:31:09,1,0,"COVID  desaparece filho da puta, quero ir pra noite ver a Andreia a abanar a raba https://t.co/SQdeyrfiGd"
1309561080654573570,2020-09-25 18:31:06,0,0,Não tenho covid boy uhuh
1309561078125268992,2020-09-25 18:31:06,0,0,Paraguaçu tem 12 pessoas confirmadas de COVID-19 em isolamento - https://t.co/HDdZDbz5Mq
1309561075948380160,2020-09-25 18:31:05,0,0,Paraguaçu tem 12 pessoas confirmadas de COVID-19 em isolamento - https://t.co/yHjvxMJtvr
1309561075067744256,2020-09-25 18:31:05,0,0,Não vai ser dessa vez que o Covid vai me levar
1309561069082468353,2020-09-25 18:31:03,0,0,Confiança tem mais seis atletas com Covid-19 e pede adiamento do jogo - https://t.co/wkqeRNRGl2 https://t.co/47cZpVabiX
1309561055694159873,2020-09-25 18:31:00,0,0,"@Azevedobd1 @AlanMacre @Palmeiras tinha 2 ediçoes nao podemos fazer nada e ganhamos, e agora o vasco todo desfalcado por causa da covid, ai vcs que tem o melhor elenco, temo que adiar por causa que tem infectado, ta com medinho"
1309561045703438336,2020-09-25 18:30:58,0,0,Medida provisória garante participação do Brasil em aliança global por vacina contra Covid-19 https://t.co/mIDeuIe7pG
1309561034978611200,2020-09-25 18:30:55,1,0,"O governo do estado de São Paulo anunciou que já vai receber em outubro, 5 milhões de doses da Coronavac, contra Covid-19. A expectativa é de que até dezembro São Paulo tenha 46 milhões de doses.

Continue a leitura: https://t.co/1VWdDehQJ6

#deputadofederal #covid19 #vacina https://t.co/PC1NLrPxIF"
1309561017605779456,2020-09-25 18:30:51,1,0,"fiz o teste do covid, deu negativo e eu tô muito aliviada mesmo que eu não tivesse suspeita nenhuma"
1309561016330711048,2020-09-25 18:30:51,0,0,"""7 atores e personagens fictícios que conseguiriam extinguir o COVID-19""  https://t.co/pQj8lV9xd0"
1309560987180306432,2020-09-25 18:30:44,0,0,"Querido diario Twitter, ligar para qse 20 pessoas informando q estou com covid é mt doloroso. O medo de ter infectado alguem de forma inconsciente pesa sobre meus ombros."
1309560974022709250,2020-09-25 18:30:41,0,0,@pimpolhoc3p0 @Jackson45631587 @UOLEsporte Vasco 19jogadores Covid Atlético Paranaense 11jogadores Covid Corinthians 23jogadores e teriam um clássico contra o Palmeiras paulista Atlético Paranaense 11jogadores Covid
1309560924009828363,2020-09-25 18:30:29,0,0,"Brasil adere a aliança mundial para aceleração da vacina contra COVID-19
https://t.co/D6IELCX3Sw"
1309560922235719680,2020-09-25 18:30:28,24,2,dua lipa lançando covid rules como se ela mesmo seguisse https://t.co/NQCmYrDCaT
1309560916237746176,2020-09-25 18:30:27,1,0,@feernandoaug @Recibo_CRF @centraldanacao Ah amigo! O cara colocar na chamada do programa se o surto de covid é culpa do Dome? Tanta coisa p falar do Flamengo! Críticas pertinentes a serem feitas nesse momento e o cara me coloca se o Dome tem culpa do surto? Vai me desculpar mas merece ser avacalhado mesmo! E tá pouco!
1309560892783316994,2020-09-25 18:30:21,0,0,"vi que aparentemente vai ter rock in rio ano que vem e a única possibilidade de eu ir sem uma vacina é se tiver um show do Ac dc 

eu pego covid com gosto"
1309560892753883137,2020-09-25 18:30:21,0,0,@neemiaslsousa fala que testou positivo pra covid
1309560890652594178,2020-09-25 18:30:21,1,0,Tava lá no whats. Fui escrever Covid e o corretor mudou pra cocô. 🤷🏻‍♀️
1309560868833812480,2020-09-25 18:30:16,0,0,"Nunca fiquei gritada assim... é muito estranho. Se for COVID, é muita diferença pra uma gripe normal pro COVID."
1309560858142441475,2020-09-25 18:30:13,0,0,Pessoal que não entende inglês... Diz aqui que o Covid-19 deu positivo ao teste de Zlatan Ibrahimovic. https://t.co/94RCRjj9xy
1309560857467248641,2020-09-25 18:30:13,0,0,@Re2cNog so escuto se for a formula da vacina pro covid
1309560849669984256,2020-09-25 18:30:11,0,0,"#clima #Évora Um grupo de jovens concentrou-se hoje em Évora, junto ao Templo Romano, para alertar para as consequências das alterações climáticas e avisou que no futuro podem ser ""mais prejudiciais"" do que a pandemia de covid-19.Integrada https://t.co/25A4KKv6J9 https://t.co/B7GBAwfv18"
1309560835765829637,2020-09-25 18:30:08,0,0,Covid-19: Madeira com mais três doentes eleva para 208 os casos positivos https://t.co/hOra3vbS2g #paisaominuto
1309560809022988289,2020-09-25 18:30:01,2,1,Covid-19: Anvisa aprova ampliação de testagem da vacina CoronaVac no Brasil https://t.co/Fgy4FxYoLc
1309560804077793286,2020-09-25 18:30:00,0,0,PONTEVEDRA.- O Concello aproba as bases da convocatoria de axudas para microempresas e autónomos pola #COVID19 https://t.co/bROJJT8ZMH
1309560803016814592,2020-09-25 18:30:00,7,1,TSE avalia impactos da pandemia de covid-19 nas Eleições 2020 https://t.co/Q94w10xqEZ https://t.co/OAVQ2MCcjN
1309560802794524673,2020-09-25 18:30:00,2,1,"Grêmio divulga resultados negativos em nova rodada de testes para covid-19

https://t.co/KyoCtZmKIY"
1309560802303717384,2020-09-25 18:30:00,1,0,"Estrutura tinha sido montada em abril para atender os pacientes da covid-19; atendimento continuará sendo feito no prédio que compõe a unidade

https://t.co/i0O80mixA1"
1309560801578094593,2020-09-25 18:30:00,0,0,"#Coronavírus: França e Espanha enfrentam aumento de casos de Covid-19 e Europa vê novo recorde
https://t.co/xo9k2jpVmg"
1309560798667313157,2020-09-25 18:29:59,0,0,"@juce_m3817 Nao tinham mascara para enfrentar o covid, entao desistiram ..."
1309560771857321986,2020-09-25 18:29:53,0,0,"[25/9 15:27] : Minha preocupação n é nem o Covid
[25/9 15:28] : É ter q voltar a estudar contigo

Eu: Minha preocupação é o Covid-19 e ter que voltar a estudar com vocês 🙄😴"
1309560732955168770,2020-09-25 18:29:43,2,0,e o medo de morrer achando que to com covid
1309560725841547264,2020-09-25 18:29:42,0,0,"Eu e Léo fizemos teste pra covid hoje. No dele, deu que ele já teve. No meu, deu que nunca tive. Pode isso, Arnaldo?"
1309560708040986627,2020-09-25 18:29:37,0,0,@folha Ué ... mesmo com o feriadão??? Ou paulista vai pra Baixada Santista e deixa o Covid lá e volta sem?
1309560706321260545,2020-09-25 18:29:37,0,0,"COVID 19

Reabertura imediata das escolas é recusada por prefeitos do Norte de Minas https://t.co/S2mNshjsN1 
O novo coronavírus em MG https://t.co/u1iIzh0ojX"
1309560692320722947,2020-09-25 18:29:34,0,0,"dia corrido da porra eu odeio sair de casa ainda mais nesse tempo horrível de covid sério, que raiva"
1309560674356523013,2020-09-25 18:29:29,0,0,"@JovemPanNews https://t.co/CIsDaw5nFQ

Opa a grama do vizinho sempre queima mais que a nossa.. rsrs.."
1309560657654755328,2020-09-25 18:29:25,0,0,"Uma semana gripada, marquei o teste do covid pra semana que vem."
1309560654328668162,2020-09-25 18:29:25,0,0,@BolsonaroSP Espalhando covid nunca vi....só aqui mesmo afffff
1309560652722311168,2020-09-25 18:29:24,18,3,"- Morte de 140 mil brasileiros por Covid-19.
- 9 milhões de desempregados nos últimos 3 meses.
- Salário mínimo sem aumento há 2 anos.
- Combustível, gás, arroz e carne caríssimos.
- Inflação, queda do PIB.
- Queimadas recorde no Pantanal e Amazônia
...
Adivinha quem conseguiu: https://t.co/IJnUyqHAgH"
1309560619687915522,2020-09-25 18:29:16,0,0,minha mãe tá com covid :/
1309560594752835585,2020-09-25 18:29:10,0,0,"- Henrique Prata, diretor do Hospital do Amor de Barretos, recomenda a Cloroquina para o tratamento da Covid-19.

. No YouTube: https://t.co/0aR03UVICC https://t.co/iLDUSZEqPV via @FacebookWatch"
1309560564595732482,2020-09-25 18:29:03,0,0,"A sorte do palmeiras é que o Flamengo tá com um monte de jogador com COVID e lesionado, se não iam tomar um sacode igual ano passado. 

No Maracanã: Flamengo 3 X 0 Palmeiras 

No Allianz parque: Palmeiras 1 x 3 Flamengo. ( Flamengo já campeão )"
1309560561647132674,2020-09-25 18:29:03,1,0,"Uma das minhas amigas teve contato com uma pessoa com covid e agora tá com o cu na mão, respeitar o distanciamento não quis porém espero que ela não teste positivo"
1309560559646445570,2020-09-25 18:29:02,0,0,depressão ou covid
1309560500854849536,2020-09-25 18:28:48,0,0,e vamos de COVID
1309560497889595392,2020-09-25 18:28:47,1,0,"@joliedocerrado Não. Fomos liberados algumas semanas no início da pandemia. Em maio, fomos voltando as atividades presenciais. Hoje, nunca nem vi Covid."
1309560494089539584,2020-09-25 18:28:46,0,0,"""Governo planeja 'Dia D' contra a Covid-19 com remédios sem eficácia comprovada cientificamente""  https://t.co/bWm7IrgRJY"
1309560484333604866,2020-09-25 18:28:44,0,0,Sergipe registra 251 novos casos de Covid-19 e mais cinco mortes que estavam em investigação https://t.co/7I2jaHtI0L
1309560466293829632,2020-09-25 18:28:40,0,0,@o_antagonista Ninguém vai elogiar Covas e Dória pelo trabalho no enfrentamento à Covid?
1309560441962663936,2020-09-25 18:28:34,0,0,@TaschnerNatalia Absurdo! Brincando com a saúde da população e ignorando a dor das famílias que já perderam alguém pra covid.
1309560441765588993,2020-09-25 18:28:34,0,0,@yoonIuvie que mentirosa eu achei que vc tava com covid super preocupada e vc me respondeu dias depois !!!
1309560435394445312,2020-09-25 18:28:32,0,0,@edumaggii trancado com covid
1309560389810741248,2020-09-25 18:28:22,9,0,"@ESPNBrasil @FoxSportsBrasil Engraçado que para o Goiás não vi isso e tiveram que jogar 
https://t.co/ZbmtRLPAIU

Mas o queridinho da mídia não pode"
1309560373079691264,2020-09-25 18:28:18,0,0,"@tatarmcf muita gente se fazendo de imbecil aqui kkkkkkkkkkkkk nenhum clube foge da culpa, poderia ser qualquer outro tendo surto de covid eh muito óbvio"
1309560364363927556,2020-09-25 18:28:15,0,0,"Covid-19: Reino Unido regista novo recorde diário com 6.874 casos
https://t.co/J7l8FQapDo"
1309560347611652096,2020-09-25 18:28:11,0,0,Médico Jorge Eli Theisen apresenta melhora e se recupera bem da Covid-19.  https://t.co/SsZiUkX1co via @clic_soledade
1309560346588450817,2020-09-25 18:28:11,0,0,"Um medicamento em estudo para Covid-19 chamado ABX464 está sendo testado em participantes com fatores de risco. Uma cápsula do medicamento em estudo deve ser tomada oralmente, em casa, uma vez por dia, durante 28 dias. Saiba mais: https://t.co/FQNp6a2JRl #Pesquisa #EstudoClinico"
